COD_PROV,DES_PROV,COD_MUNI,DES_MUNI,COD_DM,DES_DM,COD_SECC,DES_SECC,COD_BP,DES_BP,ICV_1,ICV_2,ICV_3,ICV_4,NO_CAT,P_ICV1Y2
25,SANTIAGO,02,BISONÓ,01,BISONÓ,02,CAÑADA BONITA,013,LOS CEDROS,0,0,0,0,6,0
25,SANTIAGO,02,BISONÓ,01,BISONÓ,02,CAÑADA BONITA,005,AGUA HEDIONDA,5,5,7,1,10,35.71
25,SANTIAGO,02,BISONÓ,01,BISONÓ,04,LA LOMOTA,004,LOS CABRERA O LA LOMETA,25,17,4,2,10,72.41
25,SANTIAGO,02,BISONÓ,01,BISONÓ,04,LA LOMOTA,003,EL CABIRMAL,6,8,11,1,5,45.16
25,SANTIAGO,02,BISONÓ,01,BISONÓ,05,LA VILLA NUEVA,004,LOS HIGOS,19,6,2,1,4,78.12
25,SANTIAGO,02,BISONÓ,01,BISONÓ,02,CAÑADA BONITA,014,LA ESTACIÓN,12,89,54,13,5,58.38
25,SANTIAGO,02,BISONÓ,01,BISONÓ,07,PONTONCITO,003,KILÓMETRO 7,8,12,0,0,0,100
25,SANTIAGO,02,BISONÓ,01,BISONÓ,07,PONTONCITO,007,PUN PUN,0,0,0,0,20,0
25,SANTIAGO,02,BISONÓ,01,BISONÓ,07,PONTONCITO,006,PONTONCITO,2,8,14,4,0,35.71
25,SANTIAGO,02,BISONÓ,01,BISONÓ,02,CAÑADA BONITA,007,LAS RAÍCES,3,27,20,4,0,55.56
25,SANTIAGO,02,BISONÓ,01,BISONÓ,02,CAÑADA BONITA,002,EL CATEY,3,6,0,0,0,100
25,SANTIAGO,02,BISONÓ,01,BISONÓ,06,MEJÍA DE NAVARRETE,001,BARRANCÓN,2,8,4,1,0,66.67
25,SANTIAGO,02,BISONÓ,01,BISONÓ,06,MEJÍA DE NAVARRETE,002,LOS CANDELONES,1,6,10,10,0,25.93
25,SANTIAGO,02,BISONÓ,01,BISONÓ,05,LA VILLA NUEVA,005,LA TUNITA,2,2,1,0,0,80
25,SANTIAGO,02,BISONÓ,01,BISONÓ,05,LA VILLA NUEVA,009,AGUACATE DE NAVARRETE,2,1,0,0,3,50
25,SANTIAGO,02,BISONÓ,01,BISONÓ,04,LA LOMOTA,002,LOS MUÑOZ,0,0,0,0,4,0
25,SANTIAGO,02,BISONÓ,01,BISONÓ,04,LA LOMOTA,001,EL PUENTE,4,0,0,1,3,50
25,SANTIAGO,02,BISONÓ,01,BISONÓ,04,LA LOMOTA,007,LOS RUALES,17,18,5,0,0,87.5
25,SANTIAGO,02,BISONÓ,01,BISONÓ,04,LA LOMOTA,006,LOS BRAZOS,9,12,3,2,3,72.41
25,SANTIAGO,02,BISONÓ,01,BISONÓ,04,LA LOMOTA,008,CAYOTA,12,6,0,0,14,56.25
25,SANTIAGO,02,BISONÓ,01,BISONÓ,02,CAÑADA BONITA,010,EL ESTADO,0,0,0,0,2,0
25,SANTIAGO,02,BISONÓ,01,BISONÓ,02,CAÑADA BONITA,004,EL CAIMITO,0,6,6,1,3,37.5
25,SANTIAGO,02,BISONÓ,01,BISONÓ,02,CAÑADA BONITA,001,CAÑADA BONITA,7,55,44,4,8,52.54
25,SANTIAGO,02,BISONÓ,01,BISONÓ,02,CAÑADA BONITA,009,LAS CAOBAS,13,42,17,1,0,75.34
25,SANTIAGO,02,BISONÓ,01,BISONÓ,02,CAÑADA BONITA,008,LOS CACHIMBOS,1,12,10,0,0,56.52
25,SANTIAGO,02,BISONÓ,01,BISONÓ,04,LA LOMOTA,005,ALTO DE LA SIERRA (LA SIERRA),5,12,3,1,0,80.95
25,SANTIAGO,02,BISONÓ,01,BISONÓ,01,BISONÓ,001,EL CERRO,23,50,33,8,3,62.39
25,SANTIAGO,02,BISONÓ,01,BISONÓ,01,BISONÓ,002,CENTRO DEL PUEBLO,44,198,335,112,278,25.03
25,SANTIAGO,02,BISONÓ,01,BISONÓ,01,BISONÓ,003,LOS CANDELONES,15,36,78,66,55,20.4
25,SANTIAGO,02,BISONÓ,01,BISONÓ,01,BISONÓ,005,JEREMÖAS O NUEVO,2,14,45,34,67,9.88
25,SANTIAGO,02,BISONÓ,01,BISONÓ,01,BISONÓ,006,JALISCO,19,36,58,14,25,36.18
25,SANTIAGO,02,BISONÓ,01,BISONÓ,01,BISONÓ,007,LA MELLA,39,165,312,145,110,26.46
25,SANTIAGO,02,BISONÓ,01,BISONÓ,01,BISONÓ,008,SAN ANTONIO (EL BOLSILLO),8,27,39,25,56,22.58
25,SANTIAGO,02,BISONÓ,01,BISONÓ,01,BISONÓ,009,LA TRINITARIA,13,41,42,15,29,38.57
25,SANTIAGO,02,BISONÓ,01,BISONÓ,01,BISONÓ,011,27 DE FEBRERO,90,317,226,36,122,51.45
25,SANTIAGO,02,BISONÓ,01,BISONÓ,01,BISONÓ,012,LA ALTAGRACIA,96,410,401,78,133,45.26
25,SANTIAGO,02,BISONÓ,01,BISONÓ,01,BISONÓ,013,SAN MIGUEL,49,176,248,51,46,39.47
25,SANTIAGO,02,BISONÓ,01,BISONÓ,01,BISONÓ,015,HERMANAS MIRABAL,10,40,101,45,48,20.49
25,SANTIAGO,02,BISONÓ,01,BISONÓ,01,BISONÓ,016,MANOLO TAVµREZ JUSTO,15,95,118,20,50,36.91
25,SANTIAGO,02,BISONÓ,01,BISONÓ,01,BISONÓ,017,EL ABANICO,39,49,55,24,37,43.14
25,SANTIAGO,02,BISONÓ,01,BISONÓ,01,BISONÓ,018,PICA PIEDRA (EL CANAL),19,50,22,3,0,73.4
25,SANTIAGO,02,BISONÓ,01,BISONÓ,01,BISONÓ,019,MINERVA O SIMàN BOLÖVAR,45,140,142,23,60,45.12
25,SANTIAGO,02,BISONÓ,01,BISONÓ,01,BISONÓ,020,LA ESCUELA O EL CALLEJàN DE LA TOMA,6,8,3,0,13,46.67
25,SANTIAGO,02,BISONÓ,01,BISONÓ,01,BISONÓ,021,MEJÖA ARRIBA,3,6,6,6,26,19.15
25,SANTIAGO,02,BISONÓ,01,BISONÓ,01,BISONÓ,022,MEJÖA ABAJO,6,47,66,19,44,29.12
25,SANTIAGO,02,BISONÓ,01,BISONÓ,01,BISONÓ,024,SAN JOS,18,35,3,1,35,57.61
25,SANTIAGO,02,BISONÓ,01,BISONÓ,01,BISONÓ,025,PONTàN,23,75,58,6,54,45.37
25,SANTIAGO,02,BISONÓ,01,BISONÓ,01,BISONÓ,014,"DUARTE ""A""",32,121,236,250,133,19.82
25,SANTIAGO,02,BISONÓ,01,BISONÓ,01,BISONÓ,010,LA ROTONDA,6,41,56,47,46,23.98
25,SANTIAGO,02,BISONÓ,01,BISONÓ,01,BISONÓ,023,LOMA DE PERRO,9,45,52,30,20,34.62
25,SANTIAGO,02,BISONÓ,01,BISONÓ,01,BISONÓ,026,LA ESTACIàN,3,23,60,6,38,20
25,SANTIAGO,02,BISONÓ,01,BISONÓ,07,PONTONCITO,005,CRUCE DE BARRERO,243,241,109,14,0,79.74
25,SANTIAGO,01,SANTIAGO,07,HATO DEL YAQUE (D. M.).,05,GUAYACANAL,001,GUAYACANAL,20,82,46,10,0,64.56
25,SANTIAGO,01,SANTIAGO,07,HATO DEL YAQUE (D. M.).,03,VILLA BAO,002,VILLA BAO ABAJO,9,58,43,24,31,40.61
25,SANTIAGO,01,SANTIAGO,07,HATO DEL YAQUE (D. M.).,03,VILLA BAO,001,VILLA BAO ARRIBA,80,302,287,44,67,48.97
25,SANTIAGO,01,SANTIAGO,07,HATO DEL YAQUE (D. M.).,05,GUAYACANAL,002,FINCA DE ACIBA,10,54,15,0,23,62.75
25,SANTIAGO,01,SANTIAGO,07,HATO DEL YAQUE (D. M.).,02,HATO DEL YAQUE,003,VILLA TABACALERA,44,208,238,75,57,40.51
25,SANTIAGO,01,SANTIAGO,07,HATO DEL YAQUE (D. M.).,04,EL FLÚMER,003,EL MURO,0,0,0,1,0,0
25,SANTIAGO,01,SANTIAGO,07,HATO DEL YAQUE (D. M.).,02,HATO DEL YAQUE,002,HATO DEL YAQUE ABAJO,15,69,104,35,21,34.43
25,SANTIAGO,01,SANTIAGO,07,HATO DEL YAQUE (D. M.).,04,EL FLÚMER,001,EL FLÚMER,1,21,18,3,57,22
25,SANTIAGO,01,SANTIAGO,07,HATO DEL YAQUE (D. M.).,04,EL FLÚMER,002,BARCELÓ,7,56,44,8,0,54.78
25,SANTIAGO,01,SANTIAGO,07,HATO DEL YAQUE (D. M.).,01,HATO DEL YAQUE,001,EL PORTÓN,20,38,52,8,43,36.02
25,SANTIAGO,01,SANTIAGO,07,HATO DEL YAQUE (D. M.).,01,HATO DEL YAQUE,002,EL TAMARINDO,48,240,238,39,123,41.86
25,SANTIAGO,01,SANTIAGO,07,HATO DEL YAQUE (D. M.).,01,HATO DEL YAQUE,006,LA RINCONADA,11,87,138,74,82,25
25,SANTIAGO,01,SANTIAGO,07,HATO DEL YAQUE (D. M.).,01,HATO DEL YAQUE,007,LOS JIMÉNEZ,50,331,324,94,96,42.57
25,SANTIAGO,01,SANTIAGO,07,HATO DEL YAQUE (D. M.).,01,HATO DEL YAQUE,008,MONSEÑOR ELISEO PÉREZ,37,209,217,73,134,36.72
25,SANTIAGO,01,SANTIAGO,07,HATO DEL YAQUE (D. M.).,01,HATO DEL YAQUE,014,MATEO PELÓN,26,91,69,7,30,52.47
25,SANTIAGO,01,SANTIAGO,07,HATO DEL YAQUE (D. M.).,01,HATO DEL YAQUE,003,ENSANCHE HERMANAS MIRABAL,40,167,83,15,42,59.65
25,SANTIAGO,01,SANTIAGO,07,HATO DEL YAQUE (D. M.).,01,HATO DEL YAQUE,004,LA MINA,71,428,275,47,131,52.42
25,SANTIAGO,01,SANTIAGO,07,HATO DEL YAQUE (D. M.).,01,HATO DEL YAQUE,005,LA PAZ,41,220,204,51,117,41.23
25,SANTIAGO,01,SANTIAGO,07,HATO DEL YAQUE (D. M.).,01,HATO DEL YAQUE,012,VILLA FÁTIMA,60,373,415,86,123,40.96
25,SANTIAGO,01,SANTIAGO,07,HATO DEL YAQUE (D. M.).,01,HATO DEL YAQUE,009,PRADERAS DEL YAQUE,16,89,146,106,162,20.23
25,SANTIAGO,01,SANTIAGO,07,HATO DEL YAQUE (D. M.).,01,HATO DEL YAQUE,013,VILLA PROGRESO,32,182,268,113,130,29.52
25,SANTIAGO,01,SANTIAGO,07,HATO DEL YAQUE (D. M.).,02,HATO DEL YAQUE,001,SAN ANTONIO,4,19,32,19,3,29.87
25,SANTIAGO,01,SANTIAGO,07,HATO DEL YAQUE (D. M.).,01,HATO DEL YAQUE,011,URBANIZACIÓN GRULLÓN,11,29,88,46,28,19.8
25,SANTIAGO,01,SANTIAGO,07,HATO DEL YAQUE (D. M.).,01,HATO DEL YAQUE,010,SAN ANTONIO,8,49,60,9,83,27.27
25,SANTIAGO,01,SANTIAGO,06,SAN FRANCISCO DE JACAGUA (D. M.).,04,LA CIÉNAGA,002,LOS TOCONES,12,54,91,27,26,31.43
25,SANTIAGO,01,SANTIAGO,06,SAN FRANCISCO DE JACAGUA (D. M.).,05,EL RANCHITO PICHE,001,PICHE,35,26,11,2,10,72.62
25,SANTIAGO,01,SANTIAGO,06,SAN FRANCISCO DE JACAGUA (D. M.).,11,SALAMANCA,002,LOS ARROYOS DE SALAMANCA,31,10,1,0,0,97.62
25,SANTIAGO,01,SANTIAGO,06,SAN FRANCISCO DE JACAGUA (D. M.).,07,EL AGUACATE,001,EL AGUACATE DE JACAGUA,31,42,4,2,0,92.41
25,SANTIAGO,01,SANTIAGO,06,SAN FRANCISCO DE JACAGUA (D. M.).,02,JACAGUA ADENTRO,005,JACAGUA ADENTRO,37,74,10,5,0,88.1
25,SANTIAGO,01,SANTIAGO,06,SAN FRANCISCO DE JACAGUA (D. M.).,08,PALO ALTO,001,PALO ALTO,15,9,8,1,6,61.54
25,SANTIAGO,01,SANTIAGO,06,SAN FRANCISCO DE JACAGUA (D. M.).,03,JACAGUA AL MEDIO,002,JACAGUA AL MEDIO,28,162,447,370,287,14.68
25,SANTIAGO,01,SANTIAGO,06,SAN FRANCISCO DE JACAGUA (D. M.).,09,LOS GUINEOS,001,LOS GUINEOS,24,107,75,24,28,50.78
25,SANTIAGO,01,SANTIAGO,06,SAN FRANCISCO DE JACAGUA (D. M.).,06,LAS TRES CRUCES,001,LAS TRES CRUCES,18,91,199,125,67,21.8
25,SANTIAGO,01,SANTIAGO,06,SAN FRANCISCO DE JACAGUA (D. M.).,03,JACAGUA AL MEDIO,003,LA PLAYA,13,53,57,17,7,44.9
25,SANTIAGO,01,SANTIAGO,06,SAN FRANCISCO DE JACAGUA (D. M.).,03,JACAGUA AL MEDIO,001,JACAGUA ABAJO,77,418,869,526,336,22.24
25,SANTIAGO,01,SANTIAGO,06,SAN FRANCISCO DE JACAGUA (D. M.).,06,LAS TRES CRUCES,003,MONTE ADENTRO,6,51,60,10,0,44.88
25,SANTIAGO,01,SANTIAGO,06,SAN FRANCISCO DE JACAGUA (D. M.).,06,LAS TRES CRUCES,006,EL BUZO,4,46,56,3,0,45.87
25,SANTIAGO,01,SANTIAGO,06,SAN FRANCISCO DE JACAGUA (D. M.).,06,LAS TRES CRUCES,007,PALMARITO,0,1,1,0,0,50
25,SANTIAGO,01,SANTIAGO,06,SAN FRANCISCO DE JACAGUA (D. M.).,06,LAS TRES CRUCES,005,LA FURNIA,32,75,44,4,3,67.72
25,SANTIAGO,01,SANTIAGO,06,SAN FRANCISCO DE JACAGUA (D. M.).,02,JACAGUA ADENTRO,006,EL PLAY,8,1,0,0,0,100
25,SANTIAGO,01,SANTIAGO,06,SAN FRANCISCO DE JACAGUA (D. M.).,02,JACAGUA ADENTRO,007,EL NÍSPERO,7,2,0,0,0,100
25,SANTIAGO,01,SANTIAGO,06,SAN FRANCISCO DE JACAGUA (D. M.).,11,SALAMANCA,001,EL ALTO DEL JAMO,10,4,0,0,0,100
25,SANTIAGO,01,SANTIAGO,06,SAN FRANCISCO DE JACAGUA (D. M.).,02,JACAGUA ADENTRO,003,LOMA DE AGUA HONDA,3,1,2,0,0,66.67
25,SANTIAGO,01,SANTIAGO,06,SAN FRANCISCO DE JACAGUA (D. M.).,06,LAS TRES CRUCES,004,JACAGUA ARRIBA,8,41,33,6,1,55.06
25,SANTIAGO,01,SANTIAGO,06,SAN FRANCISCO DE JACAGUA (D. M.).,06,LAS TRES CRUCES,008,QUINIGUA,13,12,4,0,0,86.21
25,SANTIAGO,01,SANTIAGO,06,SAN FRANCISCO DE JACAGUA (D. M.).,05,EL RANCHITO PICHE,005,LOMA DE SABANA,7,12,6,0,1,73.08
25,SANTIAGO,01,SANTIAGO,06,SAN FRANCISCO DE JACAGUA (D. M.).,11,SALAMANCA,003,SALAMANCA,75,71,11,2,0,91.82
25,SANTIAGO,01,SANTIAGO,06,SAN FRANCISCO DE JACAGUA (D. M.).,05,EL RANCHITO PICHE,007,LA HONDURA,33,23,1,0,5,90.32
25,SANTIAGO,01,SANTIAGO,06,SAN FRANCISCO DE JACAGUA (D. M.).,05,EL RANCHITO PICHE,003,LOS MANANTIALES,9,6,2,1,1,78.95
25,SANTIAGO,01,SANTIAGO,06,SAN FRANCISCO DE JACAGUA (D. M.).,05,EL RANCHITO PICHE,004,EL RANCHITO,24,45,24,4,6,66.99
25,SANTIAGO,01,SANTIAGO,06,SAN FRANCISCO DE JACAGUA (D. M.).,05,EL RANCHITO PICHE,002,LA GUAZUMITA,18,30,5,1,21,64
25,SANTIAGO,01,SANTIAGO,06,SAN FRANCISCO DE JACAGUA (D. M.).,09,LOS GUINEOS,002,PALMAR ARRIBA,29,92,94,16,28,46.72
25,SANTIAGO,01,SANTIAGO,06,SAN FRANCISCO DE JACAGUA (D. M.).,04,LA CIÉNAGA,001,LA CIÉNAGA,44,185,382,185,137,24.54
25,SANTIAGO,01,SANTIAGO,06,SAN FRANCISCO DE JACAGUA (D. M.).,02,JACAGUA ADENTRO,001,LA BÚCARA,9,13,2,1,0,88
25,SANTIAGO,01,SANTIAGO,06,SAN FRANCISCO DE JACAGUA (D. M.).,02,JACAGUA ADENTRO,008,LA TINAJA,3,3,1,1,0,75
25,SANTIAGO,01,SANTIAGO,06,SAN FRANCISCO DE JACAGUA (D. M.).,02,JACAGUA ADENTRO,002,AUQUEYES,3,10,0,1,0,92.86
25,SANTIAGO,01,SANTIAGO,06,SAN FRANCISCO DE JACAGUA (D. M.).,01,SAN FRANCISCO DE JACAGUA,001,SAN FRANCISCO ARRIBA,71,421,584,198,14,38.2
25,SANTIAGO,01,SANTIAGO,06,SAN FRANCISCO DE JACAGUA (D. M.).,01,SAN FRANCISCO DE JACAGUA,003,PALMARITO,61,174,185,51,0,49.89
25,SANTIAGO,01,SANTIAGO,06,SAN FRANCISCO DE JACAGUA (D. M.).,01,SAN FRANCISCO DE JACAGUA,004,QUINIGUA,37,82,80,14,0,55.87
25,SANTIAGO,01,SANTIAGO,06,SAN FRANCISCO DE JACAGUA (D. M.).,06,LAS TRES CRUCES,002,JACAGUA,1,16,22,12,102,11.11
25,SANTIAGO,01,SANTIAGO,05,LA CANELA (D. M.).,02,HATILLO SAN LORENZO,001,HATILLO SAN LORENZO,69,226,186,45,199,40.69
25,SANTIAGO,01,SANTIAGO,05,LA CANELA (D. M.).,02,HATILLO SAN LORENZO,008,CAPILLA,17,85,22,1,62,54.55
25,SANTIAGO,01,SANTIAGO,05,LA CANELA (D. M.).,02,HATILLO SAN LORENZO,006,PLATANAL ABAJO,9,49,20,7,30,50.43
25,SANTIAGO,01,SANTIAGO,05,LA CANELA (D. M.).,02,HATILLO SAN LORENZO,009,PIEDRA GRANDE O GORDA,48,135,38,4,53,65.83
25,SANTIAGO,01,SANTIAGO,05,LA CANELA (D. M.).,02,HATILLO SAN LORENZO,004,PLATANAL ADENTRO,28,134,89,14,73,47.93
25,SANTIAGO,01,SANTIAGO,05,LA CANELA (D. M.).,02,HATILLO SAN LORENZO,003,LOS CERRITOS,6,38,6,0,60,40
25,SANTIAGO,01,SANTIAGO,05,LA CANELA (D. M.).,03,SABANA GRANDE DE BATEY I,003,LOS ALMÁCIGOS,72,346,160,36,120,56.95
25,SANTIAGO,01,SANTIAGO,05,LA CANELA (D. M.).,02,HATILLO SAN LORENZO,010,EL TÚNEL,21,62,13,0,9,79.05
25,SANTIAGO,01,SANTIAGO,05,LA CANELA (D. M.).,02,HATILLO SAN LORENZO,005,PLATANAL AFUERA O ARRIBA,12,23,25,1,28,39.33
25,SANTIAGO,01,SANTIAGO,05,LA CANELA (D. M.).,02,HATILLO SAN LORENZO,002,BAITOA CLARA,0,0,0,0,21,0
25,SANTIAGO,01,SANTIAGO,05,LA CANELA (D. M.).,03,SABANA GRANDE DE BATEY I,002,CUESTA ARENA,7,27,6,1,22,53.97
25,SANTIAGO,01,SANTIAGO,05,LA CANELA (D. M.).,03,SABANA GRANDE DE BATEY I,001,SABANA GRANDE DE BATEY I,79,426,347,103,459,35.71
25,SANTIAGO,01,SANTIAGO,05,LA CANELA (D. M.).,01,LA CANELA,001,CANELA ABAJO,6,23,18,8,9,45.31
25,SANTIAGO,01,SANTIAGO,05,LA CANELA (D. M.).,01,LA CANELA,002,NUEVO,88,270,268,79,187,40.13
25,SANTIAGO,01,SANTIAGO,05,LA CANELA (D. M.).,01,LA CANELA,003,CANELA ARRIBA O CENTRO DEL PUEBLO,14,90,130,79,98,25.3
25,SANTIAGO,01,SANTIAGO,04,BAITOA (D. M.).,04,SAN JOSÉ ADENTRO,004,LA LOMITA,37,62,21,1,4,79.2
25,SANTIAGO,01,SANTIAGO,04,BAITOA (D. M.).,04,SAN JOSÉ ADENTRO,006,MOCÁN DE SAN JOSÉ,1,12,2,0,0,86.67
25,SANTIAGO,01,SANTIAGO,04,BAITOA (D. M.).,04,SAN JOSÉ ADENTRO,001,SAN JOSÉ ADENTRO,22,40,26,1,37,49.21
25,SANTIAGO,01,SANTIAGO,04,BAITOA (D. M.).,04,SAN JOSÉ ADENTRO,003,KILÓMETRO 5,18,57,37,10,32,48.7
25,SANTIAGO,01,SANTIAGO,04,BAITOA (D. M.).,04,SAN JOSÉ ADENTRO,002,CRUCE DE GASPAR,11,34,9,1,35,50
25,SANTIAGO,01,SANTIAGO,04,BAITOA (D. M.).,05,SAN JOSÉ AFUERA,003,CRUCE DE DOÑA MARÍA,7,27,8,2,12,60.71
25,SANTIAGO,01,SANTIAGO,04,BAITOA (D. M.).,05,SAN JOSÉ AFUERA,004,LOS INDIOS,10,58,19,1,13,67.33
25,SANTIAGO,01,SANTIAGO,04,BAITOA (D. M.).,02,BAITOA,001,GUARDARRAYA DE BAITOA,24,20,6,0,10,73.33
25,SANTIAGO,01,SANTIAGO,04,BAITOA (D. M.).,02,BAITOA,006,LOMA DEL COCO,5,17,21,7,7,38.6
25,SANTIAGO,01,SANTIAGO,04,BAITOA (D. M.).,02,BAITOA,002,LA LIMA,12,62,57,19,30,41.11
25,SANTIAGO,01,SANTIAGO,04,BAITOA (D. M.).,03,LÓPEZ,003,LÓPEZ,17,47,38,14,17,48.12
25,SANTIAGO,01,SANTIAGO,04,BAITOA (D. M.).,03,LÓPEZ,006,LOS LIMONES,4,11,15,2,33,23.08
25,SANTIAGO,01,SANTIAGO,04,BAITOA (D. M.).,03,LÓPEZ,004,LA ANGOSTURA,8,13,5,0,1,77.78
25,SANTIAGO,01,SANTIAGO,04,BAITOA (D. M.).,03,LÓPEZ,001,BOCA DE LÓPEZ,4,15,13,2,0,55.88
25,SANTIAGO,01,SANTIAGO,04,BAITOA (D. M.).,03,LÓPEZ,005,LOS MELAOS (LOS MELADOS),6,13,16,2,10,40.43
25,SANTIAGO,01,SANTIAGO,04,BAITOA (D. M.).,04,SAN JOSÉ ADENTRO,005,KILÓMETRO 6,51,126,56,12,41,61.89
25,SANTIAGO,01,SANTIAGO,04,BAITOA (D. M.).,03,LÓPEZ,007,BOCA DE LOS RÍOS,1,0,0,0,3,25
25,SANTIAGO,01,SANTIAGO,04,BAITOA (D. M.).,03,LÓPEZ,010,LOMA DE CANA,4,0,0,0,0,100
25,SANTIAGO,01,SANTIAGO,04,BAITOA (D. M.).,03,LÓPEZ,002,LOS CAMPECHES,0,0,2,0,5,0
25,SANTIAGO,01,SANTIAGO,04,BAITOA (D. M.).,05,SAN JOSÉ AFUERA,002,LA SABANA,14,40,19,3,27,52.43
25,SANTIAGO,01,SANTIAGO,04,BAITOA (D. M.).,03,LÓPEZ,008,KILÓMETRO 6,12,37,40,11,0,49
25,SANTIAGO,01,SANTIAGO,04,BAITOA (D. M.).,03,LÓPEZ,009,LOS PICOS,3,2,2,0,3,50
25,SANTIAGO,01,SANTIAGO,04,BAITOA (D. M.).,01,BAITOA,001,BAITOA,63,190,264,111,98,34.85
25,SANTIAGO,01,SANTIAGO,04,BAITOA (D. M.).,02,BAITOA,004,ARROYO ARRIBA,5,9,3,1,7,56
25,SANTIAGO,01,SANTIAGO,04,BAITOA (D. M.).,02,BAITOA,005,LA CAPILLA,11,22,10,1,0,75
25,SANTIAGO,01,SANTIAGO,04,BAITOA (D. M.).,02,BAITOA,003,LOMA QUEMADA,10,14,14,4,4,52.17
25,SANTIAGO,02,BISONÓ,01,BISONÓ,03,ESTANCIA DEL YAQUE,001,ESTANCIA DEL YAQUE,62,313,266,33,200,42.91
25,SANTIAGO,02,BISONÓ,01,BISONÓ,01,BISONÓ,004,DUARTE,81,340,422,181,316,31.42
25,SANTIAGO,01,SANTIAGO,06,SAN FRANCISCO DE JACAGUA (D. M.).,01,SAN FRANCISCO DE JACAGUA,002,LOS COCOS O SAN FRANCISCO ABAJO,27,153,272,130,8,30.51
25,SANTIAGO,05,SAN JOSÉ DE LAS MATAS,01,SAN JOSÉ DE LAS MATAS,05,LOS MONTONES ABAJO,017,LOMITA DE PIEDRAS,6,18,8,0,0,75
25,SANTIAGO,01,SANTIAGO,01,SANTIAGO,07,MONTE ADENTRO ABAJO,007,LOS CIRISES,35,164,228,83,163,29.57
25,SANTIAGO,02,BISONÓ,01,BISONÓ,07,PONTONCITO,004,VILLA TABACALERA,24,106,112,28,64,38.92
25,SANTIAGO,06,TAMBORIL,02,CANCA LA PIEDRA (D. M.).,02,CANCA ABAJO,001,EL MOLINO,4,35,54,8,8,35.78
18,PUERTO PLATA,01,PUERTO PLATA,01,PUERTO PLATA,02,EL CUPEY,016,LA CAOBANA O LA CAOBA,13,1,1,1,13,48.28
18,PUERTO PLATA,01,PUERTO PLATA,01,PUERTO PLATA,05,TUBAGUA,008,PALO BLANCO,47,62,15,1,37,67.28
18,PUERTO PLATA,01,PUERTO PLATA,01,PUERTO PLATA,02,EL CUPEY,006,EL GALLO,23,30,1,1,17,73.61
18,PUERTO PLATA,01,PUERTO PLATA,01,PUERTO PLATA,02,EL CUPEY,007,EL CUPEY,62,101,51,3,37,64.17
18,PUERTO PLATA,01,PUERTO PLATA,01,PUERTO PLATA,02,EL CUPEY,009,EL NARANJAL,26,20,1,0,12,77.97
18,PUERTO PLATA,01,PUERTO PLATA,01,PUERTO PLATA,02,EL CUPEY,008,LOS POMOS,14,14,4,0,15,59.57
18,PUERTO PLATA,01,PUERTO PLATA,01,PUERTO PLATA,02,EL CUPEY,010,CAMÚ ARRIBA,1,2,1,0,0,75
18,PUERTO PLATA,01,PUERTO PLATA,01,PUERTO PLATA,02,EL CUPEY,011,LA GOTERA,0,0,0,0,4,0
18,PUERTO PLATA,01,PUERTO PLATA,01,PUERTO PLATA,02,EL CUPEY,013,LOS PALMARITOS,1,1,1,0,6,22.22
18,PUERTO PLATA,01,PUERTO PLATA,01,PUERTO PLATA,02,EL CUPEY,015,EL VALLECITO,16,5,0,0,3,87.5
18,PUERTO PLATA,01,PUERTO PLATA,01,PUERTO PLATA,02,EL CUPEY,014,EL MANACLAR,8,3,0,0,0,100
18,PUERTO PLATA,01,PUERTO PLATA,01,PUERTO PLATA,02,EL CUPEY,012,RANCHO AMBROSIO,13,6,0,0,10,65.52
18,PUERTO PLATA,01,PUERTO PLATA,01,PUERTO PLATA,05,TUBAGUA,005,JUAN DE NINA,1,1,0,0,0,100
18,PUERTO PLATA,01,PUERTO PLATA,01,PUERTO PLATA,05,TUBAGUA,003,SABANA DE LOS MUERTOS,9,47,29,6,83,32.18
18,PUERTO PLATA,01,PUERTO PLATA,01,PUERTO PLATA,05,TUBAGUA,004,CAMÚ,27,98,66,18,20,54.59
18,PUERTO PLATA,01,PUERTO PLATA,01,PUERTO PLATA,05,TUBAGUA,006,NARANJO DULCE,6,2,0,0,12,40
18,PUERTO PLATA,01,PUERTO PLATA,01,PUERTO PLATA,05,TUBAGUA,002,SABANA DE LA VIGÍA,41,93,27,2,0,82.21
18,PUERTO PLATA,01,PUERTO PLATA,01,PUERTO PLATA,05,TUBAGUA,014,LOS CACAOS,0,0,0,0,24,0
18,PUERTO PLATA,01,PUERTO PLATA,01,PUERTO PLATA,05,TUBAGUA,018,LA  U,3,29,9,2,20,50.79
18,PUERTO PLATA,01,PUERTO PLATA,01,PUERTO PLATA,05,TUBAGUA,010,LA CHINA,14,2,0,0,15,51.61
18,PUERTO PLATA,01,PUERTO PLATA,01,PUERTO PLATA,05,TUBAGUA,007,ARROYO ANCHO ABAJO O LA PLAYA,2,0,0,0,7,22.22
18,PUERTO PLATA,01,PUERTO PLATA,01,PUERTO PLATA,05,TUBAGUA,016,ARROYO FRÍO O EL BRISÓN,34,1,0,0,0,100
18,PUERTO PLATA,01,PUERTO PLATA,01,PUERTO PLATA,05,TUBAGUA,009,TUBAGUA,52,71,34,1,32,64.74
18,PUERTO PLATA,01,PUERTO PLATA,01,PUERTO PLATA,05,TUBAGUA,001,LOS ALGODONES,0,2,0,0,168,1.18
